Commodity Name,City Name,Type,Package,Weight,Variety,Sub Variety,Grade,Q,Year,Month,Date,Low Price,High Price,,Mostly Low,Mostly High,Origin,Distance,Rate,Income,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2016,12,12/3/16,185,185,185,185,185,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,12,12/3/16,17,17,17,17,17,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,12,12/3/16,17,17,17,17,17,MICHIGAN,453,0.03,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,12,12/3/16,22.5,22.5,22.5,22.5,22.5,OHIO,505,0.03,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,PIE TYPE,,,1,2016,12,12/3/16,200,200,200,200,200,ILLINOIS,251,0.03,47242,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,35,PIE TYPE,,,1,2016,12,12/3/16,24,24,24,24,24,CALIFORNIA,336,0.37,59603,,,,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,12,12/10/16,15,16,15.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,HOWDEN TYPE,,,1,2016,12,12/10/16,125,125,125,125,125,ILLINOIS,251,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,HOWDEN TYPE,,,1,2016,12,12/10/16,100,125,112.5,100,125,MICHIGAN,453,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2016,12,12/10/16,185,185,185,185,185,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2016,12,12/10/16,185,185,185,185,185,MICHIGAN,453,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,12,12/10/16,17,17,17,17,17,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,12,12/10/16,17,17,17,17,17,MICHIGAN,453,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,PIE TYPE,,,1,2016,12,12/10/16,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,35,PIE TYPE,,,1,2016,12,12/10/16,24,24,24,24,24,CALIFORNIA,336,0.37,59603,,,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,1,1/7/17,185,185,185,185,185,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,35,PIE TYPE,,,1,2017,1,1/7/17,25,25,25,25,25,CALIFORNIA,336,0.37,59603,,,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,1,1/14/17,185,185,185,185,185,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,35,PIE TYPE,,,1,2017,1,1/14/17,25,25,25,25,25,CALIFORNIA,336,0.37,59603,,,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,1,1/21/17,185,185,185,185,185,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,1,1/28/17,185,185,185,185,185,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,2,2/4/17,210,225,217.5,210,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,2,2/11/17,210,225,217.5,210,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,2,2/18/17,215,225,220,215,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,2,2/25/17,210,215,212.5,210,215,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,3,3/4/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,3,3/11/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,3,3/18/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,3,3/25/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,4,4/1/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,4,4/8/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,4,4/15/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,4,4/22/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,,,,1,2017,4,4/29/17,270,280,275,270,280,,,0.37,47168,,lge,,,,,,,,,E,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,4,4/29/17,210,210,210,210,210,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,,,,1,2017,5,5/6/17,270,280,275,270,280,,,0.37,47168,,lge,,,,,,,,,E,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,5,5/6/17,210,225,217.5,210,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,5,5/13/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,5,5/20/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,5,5/27/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,6,6/3/17,380,380,380,380,380,,,0.37,47168,,xlge,,,,,,,,,E,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,6,6/3/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,6,6/10/17,380,380,380,380,380,,,0.37,47168,,xlge,,,,,,,,,E,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,6,6/10/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,6,6/17/17,380,380,380,380,380,,,0.37,47168,,xlge,,,,,,,,,E,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,6,6/17/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,6,6/24/17,225,225,225,225,225,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,7,7/1/17,225,255,240,225,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,7,7/8/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,7,7/15/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,7,7/22/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,7,7/29/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,8,8/5/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,8,8/12/17,29,29,29,29,29,COSTA RICA,3867.9,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,8,8/12/17,29,29,29,29,29,MEXICO,3576,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,8,8/12/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,8,8/19/17,200,200,200,200,200,MEXICO,3576,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,8,8/19/17,28,29,28.5,28,29,COSTA RICA,3867.9,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,8,8/19/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,CINDERELLA,,,1,2017,8,8/19/17,0.3,0.3,0.3,0.3,0.3,CALIFORNIA,350,0.37,42535,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,8,8/26/17,200,350,275,200,350,MEXICO,3576,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,8,8/26/17,28,29,28.5,28,29,COSTA RICA,3867.9,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,8,8/26/17,29,29,29,29,29,FLORIDA,1552,0.37,47168,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,8,8/26/17,255,255,255,255,255,ILLINOIS,251,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2017,8,8/26/17,255,255,255,255,255,MEXICO,2936,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,700,FAIRYTALE,,,1,2017,8,8/26/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,8,8/26/17,20,20,20,20,20,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,CINDERELLA,,,1,2017,8,8/26/17,0.3,0.3,0.3,0.3,0.3,CALIFORNIA,350,0.37,42535,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,8,8/26/17,18,20,19,18,20,MICHIGAN,1262,0.37,49321,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,8,8/26/17,18,20,19,18,20,MICHIGAN,1262,0.37,49321,,,,,SHELLACKED,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/2/17,350,350,350,350,350,MEXICO,3576,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,9,9/2/17,29,29,29,29,29,FLORIDA,1552,0.37,47168,,med,,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/2/17,300,300,300,300,300,MASSACHUSETTS,27,0.37,56814,,,,,PER BIN,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,HOWDEN WHITE TYPE,,,1,2017,9,9/2/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,700,FAIRYTALE,,,1,2017,9,9/2/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/2/17,20,20,20,20,20,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/2/17,18,18,18,18,18,MICHIGAN,453,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/2/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,533,HOWDEN WHITE TYPE,,,1,2017,9,9/2/17,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/2/17,160,160,160,160,160,PENNSYLVANIA,868,0.37,40422,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,PIE TYPE,,,1,2017,9,9/2/17,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,9,9/2/17,17,17,17,17,17,PENNSYLVANIA,868,0.37,40422,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,9,9/2/17,17,17,17,17,17,PENNSYLVANIA,868,0.37,40422,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,9,9/2/17,17,17,17,17,17,PENNSYLVANIA,868,0.37,40422,,,STRIPED,,,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/2/17,0.3,0.3,0.3,0.3,0.3,CALIFORNIA,350,0.37,42535,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,35,PIE TYPE,,,1,2017,9,9/2/17,36,36,36,36,36,CALIFORNIA,336,0.37,59603,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/9/17,180,180,180,180,180,MARYLAND,39,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/9/17,200,200,200,200,200,VIRGINIA,321,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,9,9/9/17,15,15,15,15,15,VIRGINIA,321,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/9/17,300,300,300,300,300,MASSACHUSETTS,27,0.37,56814,,,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/9/17,200,200,200,200,200,PENNSYLVANIA,526,0.37,56814,,,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/9/17,175,175,175,175,175,MASSACHUSETTS,27,0.37,56814,,,,,PER BIN,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,HOWDEN WHITE TYPE,,,1,2017,9,9/9/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,700,FAIRYTALE,,,1,2017,9,9/9/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/9/17,20,20,20,20,20,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/9/17,18,18,18,18,18,MICHIGAN,453,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/9/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2017,9,9/9/17,19,19,19,19,19,MICHIGAN,453,0.37,47242,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,533,HOWDEN WHITE TYPE,,,1,2017,9,9/9/17,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/9/17,160,160,160,160,160,PENNSYLVANIA,868,0.37,40422,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,PIE TYPE,,,1,2017,9,9/9/17,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,9,9/9/17,17,17,17,17,17,PENNSYLVANIA,868,0.37,40422,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,9,9/9/17,17,17,17,17,17,PENNSYLVANIA,868,0.37,40422,,,STRIPED,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2017,9,9/9/17,17,17,17,17,17,PENNSYLVANIA,868,0.37,40422,,,WHITE,,,,,,,,N,
PUMPKINS,DETROIT,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/9/17,22,22,22,22,22,OHIO,302,0.37,44547,,sml,,,,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,700,HOWDEN WHITE TYPE,,,1,2017,9,9/9/17,0.5,0.5,0.5,0.5,0.5,CALIFORNIA,350,0.37,42535,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/9/17,0.3,0.3,0.3,0.3,0.3,CALIFORNIA,350,0.37,42535,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,700,CINDERELLA,,,1,2017,9,9/9/17,0.3,0.3,0.3,0.3,0.3,CALIFORNIA,350,0.37,42535,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,NEW YORK,,24 inch bins,466,PIE TYPE,,,1,2017,9,9/9/17,250,250,250,250,250,PENNSYLVANIA,274,0.37,48600,,,,,,,,,,,N,
PUMPKINS,NEW YORK,,bushel cartons,40,PIE TYPE,,,1,2017,9,9/9/17,18,20,19,18,20,OHIO,754,0.37,48600,,,,,,,,,,,N,
PUMPKINS,NEW YORK,,1/2 bushel cartons,20,MINIATURE,,,1,2017,9,9/9/17,24,24,24,24,24,OHIO,754,0.37,48600,,sml,WHITE,,,,,,,,N,
PUMPKINS,NEW YORK,,1/2 bushel cartons,20,MINIATURE,,,1,2017,9,9/9/17,18,18,18,18,18,OHIO,754,0.37,48600,,sml,,,,,,,,,N,
PUMPKINS,NEW YORK,,bushel cartons,40,MINIATURE,,,1,2017,9,9/9/17,32,32,32,32,32,OHIO,754,0.37,48600,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,700,HOWDEN TYPE,,,1,2017,9,9/9/17,140,140,140,140,140,CALIFORNIA,336,0.37,59603,,xlge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,35,PIE TYPE,,,1,2017,9,9/9/17,36,36,36,36,36,CALIFORNIA,336,0.37,59603,,,,,,,,,,,N,
PUMPKINS,ST. LOUIS,,36 inch bins,700,FAIRYTALE,,,1,2017,9,9/9/17,150,150,150,150,150,ILLINOIS,266,0.37,49598,,xlge,,,,,,,,,N,
PUMPKINS,ST. LOUIS,,1/2 bushel cartons,20,MINIATURE,,,1,2017,9,9/9/17,13.75,14.75,14.25,13.75,14.75,ILLINOIS,266,0.37,49598,,,ORANGE,,,,,,,,N,
PUMPKINS,ST. LOUIS,,1/2 bushel cartons,20,MINIATURE,,,1,2017,9,9/9/17,15.75,15.75,15.75,15.75,15.75,ILLINOIS,266,0.37,49598,,,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,36 inch bins,700,HOWDEN TYPE,,,1,2017,9,9/16/17,160,160,160,160,160,MARYLAND,39,0.37,47168,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/16/17,180,200,190,180,200,MARYLAND,39,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,CINDERELLA,,,1,2017,9,9/16/17,180,200,190,180,200,VIRGINIA,321,0.37,47168,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,9,9/16/17,24,24,24,24,24,MEXICO,3576,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,50,CINDERELLA,,,1,2017,9,9/16/17,15,15,15,15,15,VIRGINIA,321,0.37,47168,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/16/17,18,18,18,18,18,MARYLAND,39,0.37,47168,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,MIXED HEIRLOOM VARIETIES,,,1,2017,9,9/16/17,160,240,200,160,240,MARYLAND,39,0.37,47168,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,20,MINIATURE,,,1,2017,9,9/16/17,18,18,18,18,18,MARYLAND,39,0.37,47168,,,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/16/17,270,300,285,280,300,MASSACHUSETTS,27,0.37,56814,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/16/17,270,300,285,280,300,PENNSYLVANIA,526,0.37,56814,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/16/17,270,300,285,280,300,PENNSYLVANIA,526,0.37,56814,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/16/17,200,225,212.5,225,225,MASSACHUSETTS,27,0.37,56814,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/16/17,175,200,187.5,200,200,MASSACHUSETTS,27,0.37,56814,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/16/17,175,200,187.5,200,200,MASSACHUSETTS,27,0.37,56814,,lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/16/17,175,200,187.5,200,200,MASSACHUSETTS,27,0.37,56814,,med,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,BIG MACK TYPE,,,1,2017,9,9/16/17,175,200,187.5,175,175,MASSACHUSETTS,27,0.37,56814,,sml,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/16/17,200,225,212.5,225,225,PENNSYLVANIA,526,0.37,56814,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,BIG MACK TYPE,,,1,2017,9,9/16/17,175,200,187.5,200,200,PENNSYLVANIA,526,0.37,56814,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,HOWDEN TYPE,,,1,2017,9,9/16/17,200,225,212.5,200,225,CANADA,3188,0.37,47242,ONTARIO,lge,ORANGE,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,HOWDEN TYPE,,,1,2017,9,9/16/17,200,220,210,200,220,ILLINOIS,251,0.37,47242,,lge,ORANGE,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,HOWDEN WHITE TYPE,,,1,2017,9,9/16/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,700,FAIRYTALE,,,1,2017,9,9/16/17,200,200,200,200,200,ILLINOIS,251,0.37,47242,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/16/17,18,20,19,18,20,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2017,9,9/16/17,17,19,18,17,19,MICHIGAN,453,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/16/17,200,215,207.5,200,215,CANADA,3188,0.37,47242,ONTARIO,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,PIE TYPE,,,1,2017,9,9/16/17,200,215,207.5,200,215,ILLINOIS,251,0.37,47242,,med-lge,,,,,,,,,N,
